출발_동,도착_동,label,score
행당동,우이동,,0.409416259
행당동,우장산동,,0.980023229
행당동,운서동,,0.495912332
행당동,원효로동,0,0.103458325
행당동,월계동,,0.605267594
행당동,월곡동,,0.999934317
행당동,위례동,,0.0986297263
행당동,을지로동,1,1
행당동,응봉동,1,1
행당동,응암동,0,0.0958073271
행당동,이문동,,0.801398769
행당동,이촌동,,0.132323354
행당동,이태원동,,0.98272001
행당동,이화동,,1
행당동,인헌동,,0.964353306
행당동,일원동,,0.876082057
행당동,자양동,,0.999547962
행당동,잠실동,1,1
행당동,잠원동,,0.992160758
행당동,장안동,,0.999994924
행당동,장위동,,0.906095084
행당동,장지동,,0.967364708
행당동,장충동,,0.79684605
행당동,전농동,,1
행당동,정릉동,,0.998850532
행당동,제기동,1,1
행당동,종로동,1,1
행당동,종암동,,0.999993773
행당동,중계동,,0.945567386
행당동,중곡동,,0.999513174
행당동,중림동,,0.156517759
행당동,중화동,,0.998689424
행당동,증산동,,0.502540838
행당동,진관동,,0.970155604
행당동,창동,,0.999999997
행당동,창신동,,0.679312081
행당동,천연동,,0.519645203
행당동,천호동,,0.998520745
행당동,청담동,0,0.0952024225
행당동,청량리동,0,0.0951800844
행당동,청룡동,,0.999993546
행당동,청파동,0,0.0951689171
행당동,충현동,,1
행당동,평창동,0,0.0951912529
행당동,필동,,0.999542291
행당동,하계동,,0.981772117
행당동,한강로동,,1
행당동,한남동,,0.99999575
행당동,행당동,1,1
행당동,홍은동,0,0.0960998013
행당동,홍제동,,0.995446209
행당동,화곡동,,0.99999957
행당동,화양동,1,1
행당동,황학동,,0.995308109
행당동,회현동,1,1
행당동,효창동,,0.789723739
행당동,휘경동,,0.999999949
행당동,흑석동,,0.603350183
행운동,가리봉동,,0.776955995
행운동,가산동,0,0.0976998447
행운동,개봉동,,0.459211207
행운동,고척동,0,0.102142694
행운동,교남동,,0.200132876
행운동,구로동,,0.183049912
행운동,길음동,0,0.0976884137
행운동,낙성대동,,0.116559749
행운동,난곡동,,0.108670588
행운동,난향동,0,0.103314077
행운동,남가좌동,0,0.106664781
행운동,남영동,,0.995983611
행운동,남현동,0,0.0952024225
행운동,노량진동,,0.999998706
행운동,당산동,,0.134602884
행운동,대림동,,0.114098915
행운동,대방동,,0.889813717
행운동,대치동,,0.095157751
행운동,대학동,,0.999851791
행운동,독산동,,0.999292611
행운동,돈암동,0,0.0953477346
행운동,동선동,0,0.0955156489
행운동,등촌동,0,0.104643038
행운동,명동,,0.510697721
행운동,목동,,0.406952574
행운동,문래동,1,0.14903304
행운동,미성동,,0.110365199
행운동,미아동,0,0.0954596481
행운동,발산동,0,0.0967891246
행운동,방배동,0,0.0952359384
행운동,방학동,0,0.0954596481
행운동,번동,0,0.095908478
행운동,보라매동,1,0.999999986
행운동,보문동,0,0.0959422162
행운동,북가좌동,0,0.10086543
행운동,사당동,1,1
행운동,삼선동,0,0.0958410335
행운동,삼성동,0,0.1033982
행운동,상도동,1,1
행운동,상암동,0,0.09799747
행운동,서림동,,0.972570503
행운동,서원동,,0.247865234
행운동,서초동,,0.095157751
행운동,성현동,1,1
행운동,소공동,,0.875667887
행운동,송중동,0,0.0962463374
행운동,수색동,0,0.10611001
행운동,숭인동,0,0.09599847
행운동,시흥동,1,0.941586416
행운동,신길동,,0.735990028
행운동,신대방동,,0.68635278
행운동,신도림동,,0.0988836444
행운동,신림동,1,0.999999956
행운동,신사동,,0.999569896
행운동,신월동,0,0.0970729074
행운동,신정동,,0.183263323
행운동,신촌동,,0.234413216
행운동,양평동,,0.116279623
행운동,여의도동,1,0.954855467
행운동,연희동,,0.122119386
행운동,영등포동,,0.959587432
행운동,용신동,0,0.0957848621
행운동,우이동,0,0.0957624017
행운동,우장산동,0,0.10359071
행운동,은천동,1,1
행운동,이촌동,,0.543977226
행운동,인헌동,0,0.0951912529
행운동,장지동,,0.095157751
행운동,조원동,,0.978371062
행운동,종로동,,0.596487361
행운동,중앙동,1,0.999999919
행운동,증산동,0,0.103988762
행운동,창동,0,0.0961110662
행운동,창신동,0,0.0959422162
행운동,천연동,,0.138888791
행운동,청룡동,,0.998066852
행운동,청림동,1,1
행운동,충현동,,0.095157751
행운동,한강로동,1,0.999999967
행운동,행운동,1,1
행운동,화곡동,,0.111298091
행운동,회현동,,0.548027449
행운동,흑석동,0,0.999949694
혜화동,가락동,0,0.10629465
혜화동,가양동,,0.130959591
혜화동,가회동,,0.969739247
혜화동,강일동,0,0.0955604708
혜화동,개봉동,,0.153410285
혜화동,개포동,0,0.097300468
혜화동,고척동,1,0.151967477
혜화동,공덕동,,0.0988605369
혜화동,공항동,,0.155970701
혜화동,광희동,,0.999989234
혜화동,교남동,,0.302208942
혜화동,구로동,,0.141577919
혜화동,금호동,,0.153561923
혜화동,길음동,,0.9999995
혜화동,남가좌동,,0.857775668
혜화동,남영동,,0.259426299
혜화동,노량진동,,0.190954697
혜화동,논현동,,0.423386586
혜화동,다산동,,0.26308029
혜화동,답십리동,,0.509790363
혜화동,대림동,,0.119625328
혜화동,대방동,,0.113236654
혜화동,대치동,,0.136685792
혜화동,대흥동,,0.180427297
혜화동,도봉동,,0.390508134
혜화동,독산동,,0.158220116
혜화동,돈암동,,0.999987916
혜화동,동선동,1,1
혜화동,등촌동,,0.539147983
혜화동,망우동,0,0.108106648
혜화동,망원동,0,0.106998868
혜화동,면목동,,0.452745547
혜화동,명동,,0.997515576
혜화동,명일동,0,0.0954036767
혜화동,문래동,,0.159711108
혜화동,문정동,0,0.100419405
혜화동,미아동,,0.74525616
혜화동,반포동,,0.994549226
혜화동,방이동,0,0.0955156489
혜화동,방학동,,0.271562881
혜화동,방화동,,0.11795569
혜화동,번동,1,0.935338192
혜화동,보문동,,0.997472138
혜화동,부암동,0,0.104655188
혜화동,북아현동,,0.557612312
혜화동,사직동,,0.999999775
혜화동,삼선동,1,1
혜화동,삼성동,,0.756605482
혜화동,삼양동,,0.174783325
혜화동,삼청동,,0.999999998
혜화동,상계동,1,0.15263716
혜화동,상봉동,,0.744492216
혜화동,상암동,,0.335475467
혜화동,상일동,0,0.0952359384
혜화동,서교동,,0.551397804
혜화동,서빙고동,,0.18767094
혜화동,서초동,,0.998763761
혜화동,석촌동,,0.116800324
혜화동,성내동,0,0.096144868
혜화동,성북동,,0.978044875
혜화동,성산동,,0.777135722
혜화동,소공동,,0.999932196
혜화동,송중동,,0.999880553
혜화동,송천동,,0.883614561
혜화동,수궁동,,0.124700536
혜화동,수유동,,0.729565936
혜화동,숭인동,,0.435141028
혜화동,시흥동,,0.110594589
혜화동,신길동,,0.189138257
혜화동,신내동,,0.161933706
혜화동,신대방동,,0.111157078
혜화동,신도림동,,0.201214509
혜화동,신사동,0,0.102703004
혜화동,신촌동,,0.999999995
혜화동,쌍문동,,0.157771582
혜화동,아현동,,0.626634111
혜화동,안암동,1,0.992756171
혜화동,암사동,0,0.0956053114
혜화동,압구정동,1,0.992857114
혜화동,약수동,,0.379608067
혜화동,양재동,,0.319879296
혜화동,양평동,,0.163045483
혜화동,여의도동,,0.8703346
혜화동,역삼동,0,0.10029062
혜화동,연희동,,0.995631371
혜화동,염리동,,0.500422458
혜화동,염창동,,0.487165814
혜화동,영등포동,,0.281865706
혜화동,오류동,1,0.153157827
혜화동,오륜동,0,0.0958410335
혜화동,용강동,,0.239477373
혜화동,용답동,,0.160111786
혜화동,용산동,,0.558795568
혜화동,용신동,,0.999167479
혜화동,우이동,,0.220315774
혜화동,우장산동,,0.095157751
혜화동,원효로동,,0.202761285
혜화동,월계동,,0.438203338
혜화동,월곡동,,0.626057477
혜화동,을지로동,,0.795304669
혜화동,이문동,,0.577628116
혜화동,이촌동,,0.145032476
혜화동,이태원동,0,0.10301413
혜화동,이화동,1,1
혜화동,인수동,,0.626937458
혜화동,잠실동,,0.207988256
혜화동,잠원동,,0.693978167
혜화동,장안동,,0.441014603
혜화동,장위동,,0.962179535
혜화동,장지동,0,0.10132502
혜화동,장충동,,0.818940234
혜화동,전농동,,0.775446721
혜화동,정릉동,1,0.999999945
혜화동,제기동,,0.617243233
혜화동,조원동,0,0.0951800844
혜화동,종로동,1,1
혜화동,중계동,,0.13989996
혜화동,중림동,0,0.0976312765
혜화동,중화동,,0.202572691
혜화동,창동,1,0.948049652
혜화동,창신동,,0.714287828
혜화동,천연동,,0.629360624
혜화동,천호동,0,0.0959309689
혜화동,청담동,,0.0990686775
혜화동,청량리동,1,0.149016595
혜화동,청운효자동,,0.110798841
혜화동,충현동,,0.500001008
혜화동,평창동,,0.0988836444
혜화동,필동,1,0.989386259
혜화동,하계동,,0.680996395
혜화동,한강로동,,0.276749568
혜화동,한남동,,0.994683237
혜화동,혜화동,1,1
혜화동,회기동,,0.67769137
혜화동,회현동,,0.974215658
혜화동,휘경동,,0.812705615
혜화동,흑석동,,0.252046748
홍은동,갈현동,1,0.947497636
홍은동,공덕동,,0.172920823
홍은동,교남동,0,0.0956501708
홍은동,구산동,,0.563075195
홍은동,금호동,0,0.0961899538
홍은동,길음동,,0.379760778
홍은동,남가좌동,1,1
홍은동,남영동,,0.200964514
홍은동,내곡동,0,0.102309311
홍은동,노량진동,,0.0998701667
홍은동,녹번동,1,1
홍은동,답십리동,,0.108482322
홍은동,당산동,,0.18225617
홍은동,대조동,1,0.943682851
홍은동,대치동,0,0.0951912529
홍은동,대학동,0,0.0952806429
홍은동,대흥동,1,0.989665796
홍은동,도곡동,0,0.095269465
홍은동,도화동,0,0.0954932451
홍은동,돈암동,,0.283495986
홍은동,마장동,0,0.0956277387
홍은동,명동,,0.596799442
홍은동,무악동,0,0.0965173902
홍은동,문정동,0,0.0952582883
홍은동,미아동,,0.208052348
홍은동,반포동,,0.166381718
홍은동,방배동,0,0.101206999
홍은동,번동,,0.332360513
홍은동,부암동,,0.999996014
홍은동,북가좌동,1,0.999999991
홍은동,북아현동,0,0.0953030021
홍은동,불광동,1,1
홍은동,사당동,,0.123797481
홍은동,사직동,,0.999961377
홍은동,삼성동,0,0.0951912529
홍은동,삼청동,0,0.0953030021
홍은동,상도동,0,0.0964382628
홍은동,상암동,,0.965705957
홍은동,서강동,,0.37436953
홍은동,서교동,1,1
홍은동,서림동,0,0.0952024225
홍은동,서빙고동,0,0.0952024225
홍은동,서원동,0,0.095269465
홍은동,서초동,,0.355112913
홍은동,성산동,,0.272795937
홍은동,세곡동,0,0.0984684445
홍은동,소공동,,0.9999916
홍은동,송중동,,0.645957299
홍은동,수색동,1,0.958476799
홍은동,수서동,0,0.0952359384
홍은동,수유동,,0.205902591
홍은동,숭인동,,0.112470662
홍은동,신길동,,0.220873165
홍은동,신림동,0,0.0952024225
홍은동,신사동,1,1
홍은동,신촌동,1,1
홍은동,쌍문동,,0.135011253
홍은동,아현동,,0.884677199
홍은동,양재동,,0.128021575
홍은동,양평동,,0.544234562
홍은동,여의도동,,0.998456132
홍은동,역삼동,0,0.0951800844
홍은동,역촌동,,0.861483974
홍은동,연남동,,0.999999019
홍은동,연희동,1,1
홍은동,염리동,,0.262100992
홍은동,옥수동,0,0.0961223323
홍은동,용강동,1,0.150039028
홍은동,용문동,1,0.150502663
홍은동,용산동,0,0.107458187
홍은동,용신동,,0.238439736
홍은동,우이동,,0.109035384
홍은동,원효로동,,0.123067888
홍은동,위례동,0,0.0952247654
홍은동,은천동,0,0.0951689171
홍은동,응봉동,0,0.0956501708
홍은동,응암동,1,1
홍은동,이촌동,,0.0996023651
홍은동,이태원동,,0.143368181
홍은동,이화동,0,0.107408447
홍은동,잠원동,,0.169352393
홍은동,전농동,,0.168751261
홍은동,정릉동,,0.999676069
홍은동,제기동,0,0.0960998013
홍은동,종로동,,0.998455732
홍은동,종암동,0,0.0953701079
홍은동,중림동,1,0.146518081
홍은동,중앙동,0,0.095269465
홍은동,증산동,,0.999990165
홍은동,진관동,1,0.992539461
홍은동,창신동,,0.143575345
홍은동,천연동,,0.999999999
홍은동,청량리동,0,0.0951912529
홍은동,청운효자동,,0.959254223
홍은동,충현동,,0.99988197
홍은동,평창동,,0.999289119
홍은동,필동,,0.136961466
홍은동,한강로동,,0.305913397
홍은동,한남동,,0.207198986
홍은동,합정동,0,0.0953141835
홍은동,행당동,0,0.0962350583
홍은동,행운동,0,0.0952582883
홍은동,홍은동,1,1
홍은동,홍제동,1,1
홍은동,회현동,,0.999999999
홍은동,효창동,,0.135678981
홍은동,흑석동,,0.124093175
홍제동,가락동,,0.998219861
홍제동,가산동,,0.988451606
홍제동,가양동,,0.428928273
홍제동,갈현동,1,1
홍제동,개봉동,,0.470799172
홍제동,개포동,,0.593150213
홍제동,거여동,,0.174463359
홍제동,공덕동,,0.973621353
홍제동,공릉동,,0.826966045
홍제동,공항동,,0.124390294
홍제동,광장동,,0.47426873
홍제동,광희동,,0.999807535
홍제동,교남동,0,0.0973346432
홍제동,구로동,,0.997436938
홍제동,구산동,1,0.950649322
홍제동,구의동,,0.999186101
홍제동,금호동,,0.99159482
홍제동,길동,,0.208413844
홍제동,길음동,,0.867315711
홍제동,남가좌동,1,1
홍제동,남영동,,0.998696043
홍제동,남현동,,0.993390998
홍제동,내곡동,,0.209015698
홍제동,노량진동,,0.941152008
홍제동,녹번동,,1
홍제동,논현동,1,1
홍제동,능동,,0.939466328
홍제동,답십리동,1,0.147461121
홍제동,당산동,,0.954585244
홍제동,대림동,,0.45155345
홍제동,대방동,,0.220553838
홍제동,대조동,1,1
홍제동,대치동,1,1
홍제동,대학동,0,0.104648907
홍제동,대흥동,,0.96799418
홍제동,도곡동,,0.999995989
홍제동,도봉동,,0.381513318
홍제동,독산동,,0.497034879
홍제동,돈암동,,0.438586462
홍제동,동화동,,0.457286753
홍제동,둔촌동,,0.499953616
홍제동,등촌동,,0.27629175
홍제동,마장동,,0.301976431
홍제동,마천동,,0.155018923
홍제동,망우동,,0.143560832
홍제동,면목동,,0.394896655
홍제동,명동,,1
홍제동,명일동,,0.426125783
홍제동,목동,,0.928840065
홍제동,무악동,0,0.101407707
홍제동,묵동,,0.129718632
홍제동,문래동,,0.677597781
홍제동,문정동,,0.843970338
홍제동,미아동,,0.531168488
홍제동,반포동,1,1
홍제동,발산동,,0.177360083
홍제동,방배동,,0.969622503
홍제동,방이동,,0.33420215
홍제동,방학동,,0.196525094
홍제동,방화동,,0.87451364
홍제동,번동,,0.95880484
홍제동,보라매동,,0.107652472
홍제동,보문동,,0.20900712
홍제동,부암동,,1
홍제동,북가좌동,,0.999964249
홍제동,북성동,,0.109872281
홍제동,불광동,1,1
홍제동,사근동,,0.872379335
홍제동,사당동,,0.993404561
홍제동,사직동,1,1
홍제동,삼선동,,0.997331516
홍제동,삼성동,,0.999899695
홍제동,삼양동,,0.147243336
홍제동,삼청동,0,0.0961110662
홍제동,상계동,,0.997569979
홍제동,상도동,,0.414216111
홍제동,상봉동,,0.367002537
홍제동,상암동,,0.999812021
홍제동,상일동,,0.154989515
홍제동,서강동,,0.910233612
홍제동,서교동,,1
홍제동,서림동,,0.132325976
홍제동,서빙고동,,0.159873427
홍제동,서원동,,0.545628571
홍제동,서초동,1,1
홍제동,석관동,,0.613406445
홍제동,석촌동,,0.220283775
홍제동,성내동,,0.992623139
홍제동,성산동,,0.997928644
홍제동,성수동,,1
홍제동,세곡동,0,0.101857624
홍제동,소공동,1,1
홍제동,송중동,,0.577817931
홍제동,송천동,,0.685305653
홍제동,송파동,,0.215083964
홍제동,수궁동,,0.210234671
홍제동,수색동,,0.353128355
홍제동,수서동,,0.981878837
홍제동,수유동,,0.235148928
홍제동,숭인동,,0.999418416
홍제동,시흥동,,0.252929337
홍제동,신길동,,0.810353844
홍제동,신내동,,0.24934028
홍제동,신당동,,0.995365952
홍제동,신대방동,,0.197733273
홍제동,신도림동,,0.816879604
홍제동,신림동,0,0.0967238722
홍제동,신사동,,0.999999983
홍제동,신정동,,0.290515759
홍제동,신촌동,,0.999999996
홍제동,신포동,0,0.096195533
홍제동,쌍문동,,0.11701453
홍제동,아현동,,0.967083072
홍제동,안암동,,0.708712992
홍제동,암사동,,0.210234671
홍제동,압구정동,,1
홍제동,약수동,,0.999986296
홍제동,양재동,,1
홍제동,양평동,,0.236136231
홍제동,여의도동,,0.999987035
홍제동,역삼동,,0.999999997
홍제동,역촌동,,0.996840847
홍제동,연남동,,0.854178845
홍제동,연희동,1,1
홍제동,염리동,,0.176303515
홍제동,영등포동,,0.983805395
홍제동,영종동,0,0.105028179
홍제동,오금동,,0.457955476
홍제동,오류동,,0.218285027
홍제동,오륜동,,0.376229781
홍제동,옥수동,,0.949058598
홍제동,왕십리동,,0.867708751
홍제동,용강동,1,0.644515965
홍제동,용답동,,0.992662491
홍제동,용문동,,0.11257426
홍제동,용산동,,0.218844648
홍제동,용신동,,0.999999974
홍제동,우이동,,0.242028604
홍제동,우장산동,,0.29334676
홍제동,운서동,,0.199663632
홍제동,원효로동,0,0.105888814
홍제동,월계동,,0.649796518
홍제동,월곡동,,0.59125388
홍제동,위례동,0,0.0960660136
홍제동,을지로동,,1
홍제동,응봉동,,0.112838352
홍제동,응암동,1,1
홍제동,이문동,,0.831417763
홍제동,이촌동,,0.125908635
홍제동,이태원동,,0.666002626
홍제동,이화동,,0.999399322
홍제동,인헌동,,0.439628954
홍제동,일원동,,0.805281033
홍제동,자양동,,0.198089683
홍제동,잠실동,,0.999999998
홍제동,잠원동,,0.903963394
홍제동,장위동,,0.240414955
홍제동,장지동,,0.373388778
홍제동,장충동,,0.999997493
홍제동,전농동,,0.999995652
홍제동,정릉동,,0.999706549
홍제동,제기동,,0.358123509
홍제동,종로동,1,1
홍제동,종암동,0,0.0951912529
홍제동,중계동,1,0.134140924
홍제동,중곡동,,0.246618756
홍제동,중화동,,0.180294399
홍제동,증산동,,0.985866954
홍제동,진관동,1,1
홍제동,창동,,0.975103386
홍제동,창신동,,0.656681653
홍제동,천연동,1,1
홍제동,천호동,,0.184378055
홍제동,청량리동,0,0.0954596481
홍제동,청룡동,,0.748059877
홍제동,청운효자동,,0.997681409
홍제동,충현동,1,1
홍제동,평창동,,0.999206861
홍제동,필동,,1
홍제동,하계동,,0.149827291
홍제동,한강로동,,0.999999998
홍제동,한남동,,0.938330196
홍제동,행당동,,0.991129576
홍제동,홍은동,1,1
홍제동,홍제동,1,1
홍제동,화곡동,,0.68848513
홍제동,화양동,,0.993582754
홍제동,회현동,1,1
홍제동,효창동,,0.237268571
홍제동,휘경동,,0.96986824
홍제동,흑석동,,0.294402515
화곡동,가락동,,0.978411092
화곡동,가리봉동,,0.498671823
화곡동,가산동,1,1
화곡동,가양동,1,1
화곡동,갈현동,,0.980938311
화곡동,개봉동,,0.999999825
화곡동,개포동,,0.609174332
화곡동,거여동,,0.435981697
화곡동,고척동,1,1
화곡동,공덕동,1,1
화곡동,공릉동,,0.966677346
화곡동,공항동,1,1
화곡동,광장동,,0.986976657
화곡동,광희동,,1
화곡동,교남동,0,0.0953812964
화곡동,구로동,1,1
화곡동,구의동,,0.999995036
화곡동,금호동,,0.882561101
화곡동,길동,,0.497427779
화곡동,길음동,,0.833079067
화곡동,낙성대동,,0.134497182
화곡동,남가좌동,,0.183838443
화곡동,남영동,,0.999913021
화곡동,남현동,1,1
화곡동,내곡동,,0.212641748
화곡동,노량진동,,0.999999991
화곡동,녹번동,,0.486934381
화곡동,논현동,,1
화곡동,능동,,0.999901103
화곡동,당산동,1,1
화곡동,대림동,,1
화곡동,대방동,,0.986686142
화곡동,대조동,,0.810584339
화곡동,대치동,,1
화곡동,대학동,,0.601379936
화곡동,대흥동,,0.999999995
화곡동,도곡동,,0.998796806
화곡동,도림동,,0.0996721648
화곡동,도봉동,,0.527429853
화곡동,도화동,,0.156911921
화곡동,독산동,,0.9999947
화곡동,동화동,,0.999223556
화곡동,둔촌동,,0.940668012
화곡동,등촌동,1,1
화곡동,마장동,,0.926168207
화곡동,마천동,,0.296521566
화곡동,망우동,,0.188911905
화곡동,망원동,,0.999989332
화곡동,면목동,,0.9624133
화곡동,명동,,1
화곡동,명일동,,0.819783474
화곡동,목동,1,1
화곡동,묵동,,0.184411822
화곡동,문래동,1,1
화곡동,문정동,,0.976018638
화곡동,미아동,,0.71226901
화곡동,반포동,1,1
화곡동,발산동,1,1
화곡동,방배동,,0.999979583
화곡동,방이동,,0.746575981
화곡동,방학동,,0.186992087
화곡동,방화동,1,1
화곡동,번동,,0.97692636
화곡동,보라매동,,0.474716625
화곡동,보문동,,0.560390254
화곡동,북성동,,0.151580226
화곡동,불광동,,0.158161992
화곡동,사근동,,0.723634046
화곡동,사당동,,0.999713833
화곡동,사직동,1,1
화곡동,삼선동,,0.999710222
화곡동,삼성동,1,1
화곡동,삼양동,,0.222179198
화곡동,상계동,,0.99629524
화곡동,상도동,,0.986108968
화곡동,상봉동,,0.738612272
화곡동,상암동,1,1
화곡동,상일동,,0.282529859
화곡동,서강동,,0.998655492
화곡동,서교동,1,1
화곡동,서림동,,0.683544556
화곡동,서빙고동,,0.313026357
화곡동,서원동,1,1
화곡동,서초동,1,1
화곡동,석관동,,0.507250036
화곡동,석촌동,,0.440846177
화곡동,성내동,,0.999999437
화곡동,성산동,,0.999883264
화곡동,성수동,1,1
화곡동,성현동,,0.114138244
화곡동,소공동,1,1
화곡동,송천동,,0.94265364
화곡동,송파동,,0.902929297
화곡동,수궁동,,0.999922523
화곡동,수색동,,0.130353614
화곡동,수서동,,0.775106489
화곡동,수유동,,0.19805402
화곡동,숭인동,,0.998715431
화곡동,시흥동,,0.98414174
화곡동,신길동,1,1
화곡동,신내동,,0.290317891
화곡동,신당동,,0.998588143
화곡동,신대방동,,0.936579004
화곡동,신도림동,1,1
화곡동,신림동,,0.138823189
화곡동,신사동,,0.999999995
화곡동,신월동,1,1
화곡동,신정동,1,1
화곡동,신촌동,,1
화곡동,신포동,0,0.0957475017
화곡동,아현동,,0.999999818
화곡동,안암동,,0.827799764
화곡동,암사동,,0.441012217
화곡동,압구정동,,1
화곡동,약수동,,0.940680541
화곡동,양재동,,0.999999461
화곡동,양평동,1,1
화곡동,여의도동,1,1
화곡동,역삼동,1,1
화곡동,연희동,1,0.993452685
화곡동,염리동,,0.161687477
화곡동,염창동,,0.8042738
화곡동,영등포동,1,1
화곡동,영종동,,0.329125892
화곡동,오금동,,0.339921364
화곡동,오류동,,0.8305326
화곡동,오륜동,,0.92798953
화곡동,옥수동,,0.221559006
화곡동,왕십리동,,0.763107533
화곡동,용강동,1,1
화곡동,용답동,1,0.999999974
화곡동,용산동,,0.96925201
화곡동,용신동,,0.99999447
화곡동,우이동,,0.368359716
화곡동,우장산동,1,1
화곡동,운서동,,0.999991208
화곡동,월계동,,0.488280678
화곡동,월곡동,,0.808298687
화곡동,을지로동,,1
화곡동,응봉동,,0.108844485
화곡동,이문동,,0.81175362
화곡동,이촌동,0,0.100936015
화곡동,이태원동,,0.999740578
화곡동,이화동,,0.999999961
화곡동,인헌동,,0.998592883
화곡동,일원동,,0.378550994
화곡동,자양동,,0.255483274
화곡동,잠실동,,1
화곡동,잠원동,,0.195710964
화곡동,장위동,,0.453333366
화곡동,장지동,,0.433829726
화곡동,장충동,,0.989765794
화곡동,전농동,,0.999316397
화곡동,정릉동,,0.271869418
화곡동,제기동,,0.662158475
화곡동,종로동,1,1
화곡동,중계동,,0.180992262
화곡동,중곡동,,0.356376899
화곡동,중림동,0,0.0954260618
화곡동,중앙동,1,0.147950867
화곡동,중화동,,0.366376856
화곡동,증산동,,0.456841022
화곡동,진관동,,0.738853786
화곡동,창동,,0.990515051
화곡동,창신동,,0.209703272
화곡동,천연동,,0.28048828
화곡동,천호동,,0.387091346
화곡동,청룡동,1,1
화곡동,청림동,0,0.0951689171
화곡동,청파동,,0.223675266
화곡동,충현동,1,1
화곡동,필동,,0.999964762
화곡동,하계동,,0.228211855
화곡동,한강로동,1,1
화곡동,한남동,,0.9998718
화곡동,합정동,1,1
화곡동,행당동,,0.999998748
화곡동,행운동,,0.0990686775
화곡동,혜화동,,0.507716172
화곡동,홍제동,,0.672426265
화곡동,화곡동,1,1
화곡동,화양동,,0.993088018
화곡동,회현동,1,1
화곡동,효창동,,0.994068826
화곡동,후암동,0,0.104254881
화곡동,휘경동,,0.933960997
화곡동,흑석동,,0.991953505
화양동,가락동,,0.999999987
화양동,가리봉동,0,0.103074058
화양동,가산동,,0.99999974
화양동,가양동,,0.916118225
화양동,갈현동,,0.999343818
화양동,개봉동,,0.482402833
화양동,개포동,,0.996563516
화양동,거여동,,0.940488926
화양동,공덕동,,0.991334258
화양동,공릉동,1,1
화양동,공항동,,0.200562094
화양동,광장동,,0.999998929
화양동,광희동,1,1
화양동,교남동,,0.123656887
화양동,구로동,1,1
화양동,구산동,,0.095157751
화양동,구의동,1,1
화양동,군자동,1,1
화양동,금호동,,0.99794844
화양동,길동,,0.988479764
화양동,길음동,,0.999823589
화양동,남가좌동,,0.190853243
화양동,남영동,,0.997150585
화양동,남현동,,1
화양동,내곡동,,0.242718499
화양동,노량진동,,0.910117752
화양동,녹번동,,0.983006827
화양동,논현동,1,1
화양동,능동,1,1
화양동,답십리동,,0.995835716
화양동,당산동,,0.999999999
화양동,대림동,,0.999927435
화양동,대방동,,0.999999928
화양동,대조동,,0.951729095
화양동,대치동,1,1
화양동,대학동,1,0.134062711
화양동,대흥동,,0.999999879
화양동,도곡동,,0.999999954
화양동,도봉동,1,1
화양동,독산동,,0.361595059
화양동,동화동,,0.495294947
화양동,둔촌동,,0.992281793
화양동,등촌동,,0.955152799
화양동,마장동,,0.869842362
화양동,마천동,,0.795205575
화양동,망우동,,0.990616926
화양동,면목동,1,1
화양동,명동,1,1
화양동,명일동,,0.999964939
화양동,목동,,0.999980916
화양동,묵동,,1
화양동,문래동,,0.998149072
화양동,문정동,,0.999999972
화양동,미성동,,0.095157751
화양동,미아동,,0.973715264
화양동,반포동,1,1
화양동,발산동,,0.413112879
화양동,방배동,,0.999999988
화양동,방이동,,0.94742642
화양동,방학동,1,0.630590685
화양동,방화동,,0.996615408
화양동,번동,,0.999994969
화양동,보광동,,0.11713517
화양동,보라매동,,0.176020976
화양동,보문동,,0.947799568
화양동,북가좌동,,0.116412944
화양동,북성동,,0.113683757
화양동,북아현동,,0.133564015
화양동,불광동,,0.131298234
화양동,사근동,,1
화양동,사당동,,1
화양동,사직동,,0.999999996
화양동,삼선동,,0.999999998
화양동,삼성동,1,1
화양동,삼양동,,0.852201762
화양동,상계동,1,1
화양동,상도동,1,1
화양동,상봉동,1,1
화양동,상암동,,0.990586501
화양동,상일동,,0.963161377
화양동,서강동,,0.875471407
화양동,서교동,1,1
화양동,서림동,1,0.640390076
화양동,서빙고동,,0.335217142
화양동,서원동,,1
화양동,서초동,1,1
화양동,석관동,,0.999440194
화양동,석촌동,,0.99999375
화양동,성내동,1,1
화양동,성산동,,0.895808004
화양동,성수동,1,1
화양동,소공동,1,1
화양동,송정동,1,0.943593191
화양동,송천동,,0.999788887
화양동,송파동,,0.431180389
화양동,수궁동,,0.98276132
화양동,수색동,,0.184817393
화양동,수서동,,0.999844114
화양동,수유동,,0.593855803
화양동,숭인동,,0.993267914
화양동,시흥동,,0.278226355
화양동,신길동,,0.999927043
화양동,신내동,,0.995095579
화양동,신당동,1,1
화양동,신대방동,,0.423382841
화양동,신도림동,,0.99999003
화양동,신림동,,0.125385743
화양동,신사동,,0.999999991
화양동,신월동,0,0.100689157
화양동,신정동,,0.984400486
화양동,신촌동,1,1
화양동,신포동,0,0.0956697739
화양동,아현동,,0.99906129
화양동,안암동,,0.99751327
화양동,암사동,,0.999616888
화양동,압구정동,,1
화양동,약수동,,0.989004496
화양동,양재동,,0.999999881
화양동,양평동,,0.394157739
화양동,여의도동,1,0.999999973
화양동,역삼동,1,1
화양동,역촌동,0,0.0975285045
화양동,연남동,,0.114795472
