     순위     출발_동     도착_동      score
  19768      중화동      천호동   0.243628
  19769      송정동      성북동   0.243563
  19770      운서동      홍제동   0.243462
  19771      염리동      등촌동   0.243396
  19772      대흥동     신대방동   0.243379
  19773      대조동      길음동   0.243357
  19774      대방동      오금동   0.243338
  19775      보문동     우장산동   0.243297
  19776      석관동      상도동   0.243214
  19776      전농동      공항동   0.243214
  19778      강일동      장안동   0.243133
  19778      대흥동      합정동   0.243133
  19780     우장산동      혜화동   0.243110
  19781       번동      천호동   0.243090
  19782     북가좌동      창신동   0.243086
  19783      용신동      염리동   0.243014
  19784      마천동     우장산동   0.243007
  19785      부암동      연남동   0.242943
  19786      삼선동      공항동   0.242925
  19786      양재동      운서동   0.242925
  19786      증산동     우장산동   0.242925
  19789      연희동      돈암동   0.242847
  19790      마천동      중곡동   0.242842
  19791      서원동      정릉동   0.242801
  19791      안암동      용강동   0.242801
  19793      독산동      가락동   0.242760
  19794      천호동     우장산동   0.242718
  19794      화양동      내곡동   0.242718
  19796       길동      일원동   0.242688
  19797      수색동      상도동   0.242642
  19798      장안동      성북동   0.242561
  19799      암사동      월곡동   0.242553
  19800      오류동      진관동   0.242471
  19801      서림동      수궁동   0.242430
  19802      진관동      용산동   0.242334
  19803     우장산동      상도동   0.242333
  19804      연남동      무악동   0.242323
  19805      남영동      방학동   0.242304
  19806      잠원동     신도림동   0.242280
  19807      보문동      대림동   0.242265
  19807      일원동      중화동   0.242265
  19809      오류동     이태원동   0.242182
  19810      당산동      잠원동   0.242141
  19811      방화동     남가좌동   0.242100
  19811      상일동      중화동   0.242100
  19813      가양동      신내동   0.242085
  19814      홍제동      우이동   0.242029
  19815      신내동      가양동   0.242015
  19816      문래동      명일동   0.241976
  19817      신정동     서빙고동   0.241968
  19818      오륜동      보문동   0.241935
  19819      아현동      거여동   0.241873
  19820      청담동      위례동   0.241847
  19821      아현동      천연동   0.241836
  19822      황학동      후암동   0.241823
  19823       번동      중곡동   0.241812
  19823      수궁동      서림동   0.241812
  19823      중곡동      용강동   0.241812
  19826     이태원동      가산동   0.241688
  19827      공항동      방배동   0.241647
  19827      대학동      오류동   0.241647
  19829      공릉동      송정동   0.241633
  19830      중계동      천호동   0.241606
  19831     이태원동      방학동   0.241565
  19832      옥수동      흑석동   0.241524
  19833     북아현동      신사동   0.241514
  19833      사직동      신월동   0.241514
  19835      둔촌동      정릉동   0.241483
  19836      장위동      대림동   0.241454
  19837     신대방동      갈현동   0.241441
  19838      월곡동      천호동   0.241400
  19839      금호동      중계동   0.241318
  19840      방이동     우장산동   0.241277
  19840      석촌동      숭인동   0.241277
  19842       묵동     영등포동   0.241195
  19842      창신동       목동   0.241195
  19844       묵동      청담동   0.241135
  19845      도곡동     남가좌동   0.240970
  19846      석촌동       묵동   0.240907
  19847      수서동      청담동   0.240850
  19848      청림동       명동   0.240755
  19849      자양동      독산동   0.240702
  19850      송천동      시흥동   0.240641
  19851      중화동      송천동   0.240620
  19852       묵동      상암동   0.240579
  19853     우장산동       길동   0.240538
  19854      홍제동      장위동   0.240415
  19855     서빙고동      삼선동   0.240302
  19856      불광동      가양동   0.240292
  19857      방배동      삼양동   0.240251
  19857      천연동      공덕동   0.240251
  19859     서빙고동     영등포동   0.240212
  19860     왕십리동      독산동   0.240210
  19861      마장동      석관동   0.240198
  19862      제기동      염리동   0.240163
  19863     가리봉동      발산동   0.240116
  19864      방학동      동선동   0.240092
  19865      북성동      구로동   0.240087
  19865      용신동      거여동   0.240087
  19867      중앙동      회현동   0.240068
  19868      망우동      둔촌동   0.240064
  19869      송파동       능동   0.240062
  19870      광희동      후암동   0.240021
  19871      거여동      보문동   0.240005
  19871      중화동      일원동   0.240005
  19873      둔촌동      증산동   0.239964
  19873      흑석동      면목동   0.239964
  19875      장충동      장지동   0.239929
  19876      휘경동      돈암동   0.239926
  19877      용강동      월계동   0.239889
  19878      남영동       길동   0.239882
  19879      수유동      가락동   0.239841
  19879      일원동      월곡동   0.239841
  19881      서림동      공릉동   0.239800
  19882      오륜동      사근동   0.239678
  19883      대흥동      마장동   0.239635
  19884     압구정동      독산동   0.239514
  19885      혜화동      용강동   0.239477
  19886     압구정동      운서동   0.239473
  19887      난향동     신대방동   0.239359
  19888      도곡동      우이동   0.239269
  19889      방학동      방배동   0.239254
  19890       능동      우이동   0.239206
  19891     남가좌동      옥수동   0.239187
  19891      상도동     이태원동   0.239187
  19893     우장산동      용산동   0.239146
  19894      방화동      창신동   0.239091
  19895      문정동      수궁동   0.238983
  19896      마장동      휘경동   0.238869
  19897      상도동      안암동   0.238820
  19898      오륜동     왕십리동   0.238738
  19899      중화동      등촌동   0.238707
  19900      미아동      개포동   0.238662
  19901      방화동      도봉동   0.238616
  19901     서빙고동      화곡동   0.238616
  19903      신길동      방학동   0.238575
  19904      송파동      발산동   0.238534
  19905      청구동      길음동   0.238463
  19906      둔촌동      발산동   0.238452
  19907      홍은동      용신동   0.238440
  19908      사근동       묵동   0.238371
  19908      서원동      도봉동   0.238371
  19910      용산동      삼양동   0.238249
  19911      평창동     여의도동   0.238181
  19912      수궁동      일원동   0.238167
  19912      영종동      신사동   0.238167
  19912     이태원동     노량진동   0.238167
  19915      난향동      신길동   0.238157
  19916      대흥동       묵동   0.238126
  19917      논현동      군자동   0.238087
  19918      미아동      오륜동   0.238045
  19918      정릉동      양평동   0.238045
  19920     답십리동      혜화동   0.238016
  19921      둔촌동      효창동   0.238004
  19922     영등포동      개포동   0.238003
  19923      발산동      상도동   0.237992
  19924      정릉동      오륜동   0.237956
  19925      청림동      회현동   0.237946
  19926      발산동      월곡동   0.237923
  19926      천호동      서원동   0.237923
  19928      은천동      신정동   0.237922
  19929      잠원동      광희동   0.237915
  19930      용신동      방이동   0.237882
  19931      장위동      오륜동   0.237801
  19932      상일동      용강동   0.237760
  19933      월계동      독산동   0.237729
  19934      진관동      장위동   0.237719
  19934      창신동      갈현동   0.237719
  19936      중화동      남영동   0.237643
  19937      독산동      청파동   0.237640
  19938      옥수동      장위동   0.237557
  19938     우장산동      증산동   0.237557
  19940      월계동      용답동   0.237516
  19941      중곡동      잠원동   0.237469
  19942      성산동      서림동   0.237394
  19942     신도림동      거여동   0.237394
  19944       목동      창신동   0.237355
  19945      효창동      일원동   0.237353
  19946      홍제동      효창동   0.237269
  19947      보문동      연희동   0.237241
  19948      아현동      신내동   0.237203
  19949      장충동      둔촌동   0.237150
  19950     우장산동      보문동   0.237110
  19951      대학동      방화동   0.236988
  19952      개포동      서강동   0.236947
  19952      장충동      월계동   0.236947
  19954      등촌동      잠원동   0.236907
  19954      잠원동      구의동   0.236907
  19956      마천동      금호동   0.236866
  19957      성북동      아현동   0.236772
  19957      종로동      역촌동   0.236772
  19959      수궁동      장충동   0.236704
  19960      구의동      강일동   0.236655
  19961      사직동      중림동   0.236631
  19962      청림동      종로동   0.236584
  19963     남가좌동      방배동   0.236568
  19964      신림동      흑석동   0.236473
  19965      용산동      양평동   0.236460
  19966      쌍문동      아현동   0.236421
  19967      내곡동      신촌동   0.236397
  19968     이태원동      방이동   0.236379
  19969      수궁동      대학동   0.236379
  19970     남가좌동      면목동   0.236359
  19971      시흥동      중앙동   0.236280
  19972      수유동      금호동   0.236217
  19973      창신동      혜화동   0.236187
  19974       묵동      마장동   0.236177
  19975      홍제동      양평동   0.236136
  19976      영종동      이화동   0.236055
  19977      불광동      잠원동   0.236050
  19978      염리동      망원동   0.236046
  19979      증산동      가락동   0.235990
  19980      석촌동      월곡동   0.235974
  19981      종암동      상봉동   0.235953
  19982      수궁동      휘경동   0.235772
  19983      응암동      당산동   0.235742
  19984     우장산동      미아동   0.235731
  19985      신길동      보문동   0.235691
  19986      아현동      보문동   0.235669
  19987     원효로동      연남동   0.235602
  19988      망우동       목동   0.235570
  19989      중곡동      등촌동   0.235535
  19990      가산동      동화동   0.235529
  19991     노량진동      광장동   0.235448
  19991      독산동      증산동   0.235448
  19993      정릉동      아현동   0.235389
  19994      홍제동      수유동   0.235149
  19995      장안동      방학동   0.235089
  19996      거여동      서원동   0.235045
  19997      송천동     신대방동   0.234969
  19998      중림동      한남동   0.234949
  19999      불광동      청룡동   0.234923
  20000      장위동      가양동   0.234883
  20001      연남동      용산동   0.234856
  20002      용신동      천호동   0.234816
  20003      서원동      불광동   0.234810
  20004      구로동      북성동   0.234802
  20004      석촌동      길음동   0.234802
  20006      거여동      용신동   0.234722
  20007      신사동      방학동   0.234711
  20008      상도동      서강동   0.234681
  20009      망우동      가산동   0.234641
  20010      길음동      발산동   0.234560
  20010     신대방동      둔촌동   0.234560
  20010     우장산동      암사동   0.234560
  20013      녹번동      상도동   0.234525
  20014      인수동      안암동   0.234460
  20014      종로동      신월동   0.234460
  20016      장지동      잠원동   0.234420
  20017      행운동      신촌동   0.234413
  20018      대림동      불광동   0.234359
  20019      신당동      일원동   0.234319
  20020      사당동      망우동   0.234278
  20021      대흥동      신월동   0.234250
  20022      중곡동      신정동   0.234240
  20023      상도동      행운동   0.234204
  20024      상일동      휘경동   0.234198
  20024      약수동      천호동   0.234198
  20024      응봉동      대치동   0.234198
  20027     왕십리동      응봉동   0.234185
  20028       묵동      신촌동   0.234117
  20028      안암동      오류동   0.234117
  20030     압구정동      시흥동   0.234037
  20031      구로동      창신동   0.234009
  20032      신내동     노량진동   0.233997
  20033      망우동      성산동   0.233966
  20034      한남동      일원동   0.233953
  20035      행당동     신대방동   0.233916
  20036      중화동      성북동   0.233902
  20037      사당동      방학동   0.233892
  20038      삼양동      문래동   0.233876
  20039      도곡동      공항동   0.233836
  20039      창신동      용산동   0.233836
  20041      가양동      불광동   0.233795
  20042      난향동      시흥동   0.233785
  20043     노량진동      장위동   0.233755
  20044      대림동      방이동   0.233675
  20044      대치동      응봉동   0.233675
  20046      장충동      발산동   0.233594
  20047      신내동      증산동   0.233554
  20048      용답동      송중동   0.233553
  20049       길동      갈현동   0.233514
  20050      세곡동      마천동   0.233484
  20051      청룡동      중계동   0.233482
  20052      보광동     원효로동   0.233368
  20053      상암동      중곡동   0.233273
  20054      용산동      삼청동   0.233182
  20055      불광동      종암동   0.233136
  20056      녹번동      양평동   0.233112
  20056      마천동       창동   0.233112
  20056      일원동      숭인동   0.233112
  20059      공덕동      천연동   0.233072
  20060      거여동     이태원동   0.233032
  20061      응봉동      공덕동   0.233017
  20062      마장동      개포동   0.233003
  20063      장위동      대조동   0.232992
  20064      정릉동      명일동   0.232953
  20065      교남동      돈암동   0.232950
  20066      천연동      무악동   0.232904
  20067       길동      개포동   0.232898
  20068      송파동       명동   0.232872
  20069      녹번동      상봉동   0.232832
  20069      수서동      서림동   0.232832
  20071      상계동      청담동   0.232811
  20072      우이동      도곡동   0.232711
  20073      장충동      석촌동   0.232677
  20074      평창동      미아동   0.232672
  20075      공릉동      시흥동   0.232671
  20075      광장동      보문동   0.232671
  20077      오류동     가리봉동   0.232649
  20078     영등포동      난향동   0.232557
  20079      내곡동      옥수동   0.232551
  20079      신촌동      오금동   0.232551
  20081      제기동      양평동   0.232449
  20082       필동      서림동   0.232431
  20083      돈암동      진관동   0.232418
  20084     신도림동      자양동   0.232351
  20084      중곡동      가양동   0.232351
  20086      망우동      마장동   0.232266
  20087      방배동      마장동   0.232235
  20088      안암동      석촌동   0.232190
  20088      중곡동      갈현동   0.232190
  20090      서원동     남가좌동   0.232171
  20091      일원동      성산동   0.232150
  20092      증산동      삼선동   0.232110
  20093      시흥동      공릉동   0.232070
  20093      중화동      상일동   0.232070
  20095      미성동     여의도동   0.231978
  20096      숭인동      혜화동   0.231909
  20097       필동      내곡동   0.231907
  20098      시흥동      송천동   0.231882
  20099      사근동      천호동   0.231870
  20099      성내동      시흥동   0.231870
  20101      천호동     이태원동   0.231838
  20102      거여동      성산동   0.231794
  20103      삼선동      서림동   0.231789
  20104      미아동      삼청동   0.231771
  20105      일원동      천호동   0.231750
  20106      공항동      전농동   0.231738
  20107      신당동      수궁동   0.231711
  20108      고덕동      송파동   0.231701
  20109      아현동     서빙고동   0.231679
  20110      응봉동   왕십리도선동   0.231655
  20111      망우동      구로동   0.231631
  20112      성산동      수궁동   0.231551
  20113      성산동      동선동   0.231471
  20114     왕십리동      증산동   0.231456
  20115      천연동      방화동   0.231416
  20116      대림동      석관동   0.231396
  20117      청구동      옥수동   0.231332
  20118       능동      이문동   0.231271
  20118      발산동      용산동   0.231271
  20120      길음동      오류동   0.231232
  20121      증산동      둔촌동   0.231191
  20122     이태원동      망우동   0.231139
  20123      사근동      오륜동   0.231112
  20123      상암동      마천동   0.231112
  20125      신당동      서림동   0.231032
  20126      상봉동     신대방동   0.230992
  20127      성북동      장안동   0.230986
  20128      중화동      미아동   0.230872
  20129      면목동      삼청동   0.230848
  20129      응암동     여의도동   0.230848
  20131      연희동      잠원동   0.230825
  20132     낙성대동      이촌동   0.230802
  20133     왕십리동      우이동   0.230792
  20134      창신동      가락동   0.230782
  20135      마장동       묵동   0.230753
  20136      중계동      등촌동   0.230713
  20137       명동      응봉동   0.230672
  20138      효창동      둔촌동   0.230553
  20139      중화동      성산동   0.230474
  20140     북아현동      당산동   0.230434
  20141      시흥동      발산동   0.230354
  20142      녹번동      제기동   0.230317
  20143      신촌동      창신동   0.230298
  20144      돈암동      부암동   0.230250
  20145      발산동       번동   0.230195
  20146      청담동      양재동   0.230158
  20147      문래동      석촌동   0.230155
  20148      삼성동      월계동   0.230139
  20149      천연동      미아동   0.230116
  20150      상계동      성북동   0.230066
  20150      송정동      회기동   0.230066
  20152      마천동      서강동   0.229996
  20152     여의도동     서빙고동   0.229996
  20154       번동      마천동   0.229957
  20154      우이동     왕십리동   0.229957
  20156     신도림동      광장동   0.229917
  20157      상암동      흑석동   0.229877
  20158      삼청동     여의도동   0.229814
  20159     서빙고동      삼성동   0.229766
  20160      우이동      문래동   0.229758
  20161      소공동     청량리동   0.229699
  20162      문정동      제기동   0.229678
  20163      장지동      녹번동   0.229636
  20164      문정동      발산동   0.229599
  20165      개봉동      미아동   0.229575
  20166      신사동      수유동   0.229565
  20167      용답동     남가좌동   0.229556
  20168      오류동      홍제동   0.229519
  20168      이문동      발산동   0.229519
  20170      한남동      상일동   0.229501
  20171      운서동      장충동   0.229480
  20171      천연동      월곡동   0.229480
  20173      송정동      신당동   0.229447
  20174      운서동      면목동   0.229440
  20175      용신동      쌍문동   0.229424
  20176      신사동      거여동   0.229391
  20177     보라매동      성내동   0.229361
  20177      오륜동      발산동   0.229361
  20179      장지동      숭인동   0.229325
  20180      개봉동      장지동   0.229321
  20181      천연동      중앙동   0.229263
  20182      대방동       길동   0.229242
  20182      서원동      거여동   0.229242
  20184      개포동      성산동   0.229043
  20185      동선동      다산동   0.228943
  20186      광장동     신도림동   0.228924
  20186      용신동      일원동   0.228924
  20188     노량진동      동화동   0.228885
  20189      중화동      갈현동   0.228845
  20190      오금동      대방동   0.228766
  20191      면목동      송파동   0.228765
  20192      거여동      신사동   0.228763
  20193      용신동      신림동   0.228726
  20194      세곡동      반포동   0.228691
  20195      일원동      상암동   0.228687
  20196      고척동     신대방동   0.228645
  20197      명일동      녹번동   0.228608
  20198      명일동      정릉동   0.228580
  20199      송파동      상봉동   0.228553
  20200      발산동      시흥동   0.228489
  20201      방배동      대학동   0.228478
  20202      중계동      마천동   0.228449
  20203      오금동      신촌동   0.228353
  20204      효창동       묵동   0.228331
  20205      안암동      천호동   0.228251
  20206      화곡동      하계동   0.228212
  20207      서초동      청림동   0.228211
  20207      양평동      홍은동   0.228211
  20209      방화동       묵동   0.228172
  20210     원효로동      용신동   0.228143
  20211      상암동     원효로동   0.228097
  20212      개봉동      금호동   0.228054
  20213      하계동     신도림동   0.228049
  20214      대방동      녹번동   0.228014
  20215      상일동      신길동   0.227935
  20216      광희동      일원동   0.227896
  20216      중곡동      홍제동   0.227896
  20218      개봉동      옥수동   0.227817
  20218      시흥동      화양동   0.227817
  20218      오류동      발산동   0.227817
  20221      장위동      서원동   0.227777
  20222      우이동      진관동   0.227738
  20223     북가좌동       명동   0.227686
  20224      장충동      도봉동   0.227659
  20225     남가좌동      염리동   0.227641
  20225      응암동      이화동   0.227641
  20227      구의동      시흥동   0.227619
  20228      서초동      군자동   0.227549
  20229      증산동      대방동   0.227543
  20230      천호동      안암동   0.227461
  20231      송천동      하계동   0.227382
  20232      이문동      둔촌동   0.227343
  20233      흑석동      혜화동   0.227322
  20234      문정동      서강동   0.227225
  20235     신대방동      아현동   0.227204
  20236      오류동      녹번동   0.227185
  20237      개봉동      녹번동   0.227146
  20238      부암동      상암동   0.227071
  20239      가산동     남가좌동   0.227067
  20240     서빙고동      성내동   0.227028
  20241      운서동      석촌동   0.226988
  20242      사직동      용문동   0.226957
  20243      정릉동      문래동   0.226949
  20244     청량리동     남가좌동   0.226889
  20245      진관동      창신동   0.226618
  20246      방학동      갈현동   0.226595
  20246      석관동      서원동   0.226595
  20246      용산동      발산동   0.226595
  20249     삼각산동      소공동   0.226593
  20250      흑석동      내곡동   0.226564
  20251      숭인동     청량리동   0.226548
  20252      도봉동      수궁동   0.226524
  20253      고덕동      구의동   0.226503
  20254      공항동      도곡동   0.226477
  20255      상일동      아현동   0.226437
  20255      천연동     이태원동   0.226437
  20257     압구정동      위례동   0.226434
  20258      금호동      수유동   0.226398
  20259      도화동      광희동   0.226389
  20260      아현동      합정동   0.226366
  20261      남현동      불광동   0.226354
  20262      삼양동     왕십리동   0.226319
  20262      월계동      삼성동   0.226319
  20264      대조동      대방동   0.226280
  20264     우장산동      거여동   0.226280
  20266      불광동      사당동   0.226241
  20267      길음동   왕십리도선동   0.226207
  20267      상암동      부암동   0.226207
  20269      송파동      성산동   0.226201
  20270      시흥동      홍제동   0.226162
  20270      신사동      영종동   0.226162
  20270     이태원동      천연동   0.226162
  20273      장지동      미아동   0.226123
  20274      우이동      아현동   0.226044
  20275      하계동      문래동   0.225977
  20276      송천동      중화동   0.225966
  20277      대학동      공덕동   0.225887
  20278      녹번동      용산동   0.225848
  20279      신촌동       묵동   0.225809
  20280     신대방동       번동   0.225788
  20281     삼각산동      광희동   0.225754
  20282      독산동      문정동   0.225691
  20283     영등포동      이촌동   0.225686
  20284      보문동      대조동   0.225652
  20284      이화동      영종동   0.225652
  20284      인헌동      천연동   0.225652
  20287      서강동      문정동   0.225612
  20288      응봉동      신당동   0.225608
  20289      장안동      신당동   0.225595
  20290      양재동      연희동   0.225550
  20291      대조동      도봉동   0.225534
  20291      미아동      중화동   0.225534
  20293      남영동      동선동   0.225527
  20294      갈현동      방학동   0.225416
  20294      거여동      약수동   0.225416
  20296       목동      망우동   0.225382
  20297      암사동      망우동   0.225377
  20298      개봉동      방이동   0.225338
  20299      도봉동      대조동   0.225299
  20300      가산동      망우동   0.225260
  20301      신촌동      중앙동   0.225255
  20302      용산동     왕십리동   0.225220
  20303      불광동      신정동   0.225124
  20304      명일동      천연동   0.225103
  20305      남현동      광장동   0.225064
  20305      석촌동      신정동   0.225064
  20307      신월동      대흥동   0.225052
  20308      진관동      동화동   0.224985
  20309     서빙고동      신당동   0.224985
  20310      신내동   왕십리도선동   0.224939
  20311      이촌동     을지로동   0.224916
  20312      성산동      흑석동   0.224829
  20313     서빙고동      중화동   0.224790
  20314      월계동      동화동   0.224779
  20315      마천동       번동   0.224751
  20315     이태원동      오류동   0.224751
  20317      가락동      증산동   0.224711
  20317      보문동      광장동   0.224711
  20317      중화동     서빙고동   0.224711
  20320      서원동      하계동   0.224681
  20321      대조동     우장산동   0.224633
  20321      신내동      대조동   0.224633
  20323      가양동      장위동   0.224594
  20323      양평동      홍제동   0.224594
  20325     신대방동     압구정동   0.224477
  20325      장지동      대조동   0.224477
  20325      효창동      도봉동   0.224477
  20328      장지동      군자동   0.224464
  20329      금호동      운서동   0.224438
  20330      거여동     왕십리동   0.224414
  20331      도봉동      잠원동   0.224409
  20332      용강동      도봉동   0.224405
  20333      천연동      아현동   0.224390
  20334      휘경동      상일동   0.224360
  20335     보라매동      숭인동   0.224335
  20336     답십리동      인수동   0.224329
  20337      도봉동      천연동   0.224242
  20338      연남동      창신동   0.224239
  20339      우이동      서원동   0.224189
  20340      난곡동     신도림동   0.224171
  20341      천호동      신사동   0.224164
  20342      공항동      남영동   0.224160
  20343      신당동      돈암동   0.224148
  20343      연희동      보문동   0.224148
  20345      용산동      상봉동   0.224064
  20346      강일동      방이동   0.224058
  20347      가양동      옥수동   0.224047
  20347      오륜동      장위동   0.224047
  20347     우장산동      장충동   0.224047
  20350      합정동      응암동   0.224013
  20351      발산동      송천동   0.224008
  20352     한강로동     가리봉동   0.223991
  20353      난향동     영등포동   0.223968
  20353      성산동      홍은동   0.223968
  20355      장지동      용강동   0.223930
  20356      발산동      오류동   0.223852
  20357      개봉동      석촌동   0.223813
  20358      반포동      보광동   0.223765
  20359      상도동      수색동   0.223763
  20360      일원동      효창동   0.223735
  20360      중계동     신대방동   0.223735
  20362      상암동      서림동   0.223718
  20363      거여동      석관동   0.223696
  20363      마장동      등촌동   0.223696
  20363      증산동      면목동   0.223696
  20366      화곡동      청파동   0.223675
  20367      용강동      중곡동   0.223657
  20368      제기동      홍은동   0.223653
  20369      성산동      거여동   0.223624
  20370      고척동      염창동   0.223608
  20371     영등포동       묵동   0.223579
  20372      문래동      천호동   0.223540
  20372      휘경동      마천동   0.223540
  20374      평창동      수유동   0.223518
  20375      미아동      흑석동   0.223512
  20376     노량진동      창신동   0.223445
  20377      방학동      돈암동   0.223428
  20378      아현동      자양동   0.223352
  20379      영종동      가산동   0.223345
  20380      신수동      연희동   0.223338
  20380      아현동      혜화동   0.223338
  20382      상봉동      녹번동   0.223306
  20382      양평동      안암동   0.223306
  20384     보라매동      문정동   0.223302
  20385      후암동      신길동   0.223270
  20386      마천동      중계동   0.223229
  20386      방이동      녹번동   0.223229
  20386     왕십리동      용산동   0.223229
  20389      휘경동      시흥동   0.223190
  20390     청량리동      염리동   0.223180
  20391       번동      자양동   0.223151
  20391      월계동      도곡동   0.223151
  20393      하계동      화곡동   0.223112
  20394       길동      대방동   0.223073
  20394      증산동      신내동   0.223073
  20396      방학동      신사동   0.223034
  20396      잠원동      등촌동   0.223034
  20398       명동      구산동   0.223000
  20399      남현동      창신동   0.222992
  20400     청량리동      충현동   0.222978
  20401      미아동      천연동   0.222917
  20402      석촌동      약수동   0.222878
  20402     왕십리동      삼양동   0.222878
  20404      보광동      후암동   0.222821
  20405      숭인동      중곡동   0.222807
  20406      대림동      난향동   0.222731
  20407      대방동      석촌동   0.222641
  20408      보문동      다산동   0.222574
  20409      마천동      용신동   0.222567
  20409      정릉동      둔촌동   0.222567
  20411      방배동      보문동   0.222567
  20412      삼성동      수유동   0.222554
  20413      시흥동       번동   0.222507
  20414      대림동      보문동   0.222490
  20415      한남동      홍은동   0.222417
  20416      진관동      오류동   0.222412
  20417       묵동      효창동   0.222373
  20418      옥수동      망우동   0.222360
  20419      천호동      대방동   0.222334
  20420      송파동      대림동   0.222296
  20421      보문동      서원동   0.222270
  20422      서원동      우이동   0.222179
  20422      화곡동      삼양동   0.222179
  20424   왕십리도선동      반포동   0.222170
  20425      등촌동      제기동   0.222140
  20426      약수동      송중동   0.222103
  20426      평창동      연남동   0.222103
  20428     왕십리동      중계동   0.222063
  20429      신내동      송정동   0.221991
  20430      대흥동      마천동   0.221908
  20431      갈현동      삼양동   0.221753
  20432      연남동      서초동   0.221745
  20433      망원동      공항동   0.221722
  20434     한강로동     북가좌동   0.221655
  20435     보라매동      방화동   0.221598
  20436      발산동      대조동   0.221559
  20436      장지동      양평동   0.221559
  20436      화곡동      옥수동   0.221559
  20439      독산동     왕십리동   0.221520
  20440      금호동      마천동   0.221482
  20440      휘경동      수궁동   0.221482
  20442      오륜동      미아동   0.221443
  20443       번동      오금동   0.221404
  20443      수궁동      중화동   0.221404
  20443      오금동     영등포동   0.221404
  20446      월곡동      발산동   0.221365
  20447      오금동      내곡동   0.221327
  20447      용산동      광장동   0.221327
  20447      제기동      일원동   0.221327
  20450      삼청동      흑석동   0.221297
  20451      장위동      명일동   0.221288
  20452   왕십리도선동      석관동   0.221163
  20453      상도동      발산동   0.221153
  20454      수궁동      신당동   0.221133
  20455      홍은동      신길동   0.220873
  20456      개봉동      제기동   0.220863
  20456       묵동      천호동   0.220863
  20456      일원동      오류동   0.220863
  20456      중곡동      효창동   0.220863
  20460      대학동      미성동   0.220829
  20461      신정동      장위동   0.220824
  20462      대조동      부암동   0.220806
  20462      수유동     답십리동   0.220806
  20464       길동     이태원동   0.220747
  20465     한강로동      염창동   0.220739
  20466      서림동      수서동   0.220708
  20467      서림동     이태원동   0.220698
  20468      시흥동      고척동   0.220695
  20469      당산동      창신동   0.220632
  20470      응봉동     이태원동   0.220631
  20471      수색동       목동   0.220554
  20471      홍제동      대방동   0.220554
  20473     남가좌동      신길동   0.220509
  20474      발산동      광장동   0.220361
  20474      석관동      오류동   0.220361
  20476      구로동     북가좌동   0.220338
  20477      혜화동      우이동   0.220316
  20478      홍제동      석촌동   0.220284
  20479     영등포동      중화동   0.220245
  20480      가양동      천호동   0.220207
  20480      방이동      문래동   0.220207
  20482       명동     답십리동   0.220182
  20483      성산동      개포동   0.220168
  20483      응봉동      가산동   0.220168
  20485     영등포동      수색동   0.220167
  20486      자양동      아현동   0.220130
  20487      공릉동      잠원동   0.220121
  20488      보문동      방이동   0.220091
  20489      용신동      오륜동   0.220052
  20490      삼청동     원효로동   0.220049
  20491      신정동      내곡동   0.219992
  20492      행당동      돈암동   0.219982
  20493      명일동      등촌동   0.219975
  20494     우장산동      상일동   0.219937
  20494       창동      마천동   0.219937
  20496      대학동      방배동   0.219931
  20497      난향동     보라매동   0.219915
  20498      한남동      오류동   0.219898
  20499      개봉동      공릉동   0.219880
  20500      발산동      둔촌동   0.219860
  20500      응봉동     을지로동   0.219860
  20502      자양동      인헌동   0.219821
  20503     한강로동      구산동   0.219804
  20504     여의도동      난곡동   0.219782
  20505      창신동      도봉동   0.219750
  20506      대방동      장지동   0.219714
  20507      인헌동      제기동   0.219706
  20508      석관동      거여동   0.219667
  20509      오금동      휘경동   0.219640
  20510      신정동      보문동   0.219552
  20511     여의도동      응봉동   0.219475
  20511      오금동       번동   0.219475
  20513      자양동       필동   0.219398
  20514      청담동      용신동   0.219337
  20515      도봉동     왕십리동   0.219283
  20516       길동      남영동   0.219244
  20516      약수동      거여동   0.219244
  20518     이태원동      천호동   0.219188
  20519      망우동      천호동   0.219075
  20520      마장동      장위동   0.219045
  20521      영종동      논현동   0.219014
  20522      오류동      대조동   0.218975
  20523      공덕동      대학동   0.218899
  20524      응봉동       명동   0.218888
  20525      장위동      신정동   0.218860
  20526      홍제동      용산동   0.218845
  20527      장위동      방이동   0.218783
  20528      사근동      둔촌동   0.218745
  20528      수궁동      오륜동   0.218745
  20530      우이동      상도동   0.218709
  20531      도림동      고척동   0.218694
  20532      효창동      미아동   0.218668
  20533      수궁동      하계동   0.218630
  20534      중앙동      신길동   0.218628
  20535      숭인동      성북동   0.218605
  20536      보광동     노량진동   0.218561
  20537      장안동      황학동   0.218495
  20538       번동     신대방동   0.218477
  20539      구로동      중앙동   0.218450
  20540      석관동      장지동   0.218438
  20540      시흥동      성내동   0.218438
  20540      오륜동      수궁동   0.218438
  20540      중화동      인헌동   0.218438
  20540      천호동     신도림동   0.218438
  20545      장충동      명일동   0.218400
  20546      문정동     우장산동   0.218362
  20546      상도동      아현동   0.218362
  20548      발산동      오륜동   0.218285
  20548      불광동      용강동   0.218285
  20548     신대방동      상봉동   0.218285
  20548      천호동       묵동   0.218285
  20548      홍제동      오류동   0.218285
  20553      남영동      공항동   0.218285
  20554      하계동      등촌동   0.218247
  20554      휘경동       길동   0.218247
  20556     우장산동      도봉동   0.218208
  20556      진관동      대방동   0.218208
