출발_동,도착_동,지하철_승객수,버스_승객수,택시_승객수,클러스터,label,score
공릉동,신대방동,6835,0,22914.60742,33,,0.3278877165567453
공릉동,신도림동,16753,0,23017.15774,17,,0.8189194336883847
공릉동,신림동,1668,132,22864.4198,48,1.0,0.13461727610751112
공릉동,신사동,44978,57,23310.39743,3,,0.9996117746954424
공릉동,신정동,11370,70,22963.21573,24,,0.5767693815765541
공릉동,신촌동,48930,0,23349.86207,4,,0.9998389204694016
공릉동,신포동,12,0,22844.05884,64,0.0,0.09537879716984378
공릉동,아현동,18815,0,23038.47844,15,,0.8778263780513217
공릉동,안암동,173661,0,24639.55793,73,1.0,1.0
공릉동,암사동,13800,0,22986.62425,20,,0.6997344319341902
공릉동,압구정동,103486,0,23913.96119,69,,0.9999999992282891
공릉동,약수동,79522,0,23666.17778,26,,0.9999998324515781
공릉동,양재동,94234,0,23818.29719,68,,0.999999993839723
공릉동,양평동,11281,0,22960.57825,24,,0.5696603519774884
공릉동,여의도동,138448,0,24275.46191,71,,0.9999999999996991
공릉동,역삼동,107348,7049,24126.81938,69,,0.9999999998700151
공릉동,영등포동,29992,0,23154.04659,8,,0.9888099291168501
공릉동,영종동,1121,0,22855.5257,52,,0.1191329757678075
공릉동,오금동,12922,0,22977.54589,21,,0.6567634973606818
공릉동,오류동,8377,0,22930.55142,29,,0.4081682231335377
공릉동,오륜동,20520,0,23056.10783,14,,0.9133160880965776
공릉동,옥수동,10335,0,22950.79678,26,,0.5170106334284653
공릉동,왕십리도선동,0,6187,22995.71402,44,,0.18999491874353702
공릉동,왕십리동,18313,0,23033.28785,16,,0.8652148925891148
공릉동,용강동,18472,0,23034.93188,16,,0.8693240100913674
공릉동,용답동,80454,0,23675.81449,28,,0.9999998640864542
공릉동,용산동,30110,0,23155.26669,8,,0.9890993108748372
공릉동,용신동,67089,17853,23975.59197,5,,0.9999997302169288
공릉동,우이동,23674,0,23088.71962,12,,0.955338440590063
공릉동,우장산동,16084,0,23010.2404,18,,0.7955709733299117
공릉동,운서동,8393,0,22930.71686,29,,0.40903629750404474
공릉동,월계동,39363,949724,46549.53547,78,1.0,1.0
공릉동,월곡동,294957,0,25893.73652,76,1.0,1.0
공릉동,위례동,0,77,22845.82372,62,0.0,0.09600972435868957
공릉동,은천동,0,36,22844.81791,63,0.0,0.09554926357107511
공릉동,을지로동,123432,2688,24186.14112,70,1.0,0.9999999999938174
공릉동,응봉동,1920,0,22863.78721,48,1.0,0.13928104928975368
공릉동,이문동,39507,4113,23353.32992,2,,0.9992166539516835
공릉동,이태원동,61404,0,23478.84096,9,,0.9999902098540426
공릉동,이화동,44756,0,23306.70366,3,,0.9995889157431345
공릉동,인헌동,9892,0,22946.21624,27,,0.49215216070403756
공릉동,일원동,7605,0,22922.56908,31,,0.36705469712014144
공릉동,자양동,51853,1,23380.10989,5,,0.9999164394422878
공릉동,잠실동,233824,71,25263.37418,75,1.0,1.0
공릉동,잠원동,4083,545,22899.52216,39,,0.22012095062157372
공릉동,장위동,182820,1429,24769.3165,73,1.0,1.0
공릉동,장지동,14835,0,22997.32596,19,,0.7461934757759512
공릉동,장충동,26840,75,23123.29538,10,,0.9777630339242066
공릉동,전농동,75206,935,23644.48851,19,,0.9999996088636287
공릉동,정릉동,46308,0,23322.75106,3,,0.9997098312101935
공릉동,제기동,155238,41832,25475.28855,72,1.0,1.0
공릉동,조원동,0,95,22846.2653,62,0.0,0.09621250364486052
공릉동,종로동,369391,3798,26756.54294,77,1.0,1.0
공릉동,중계동,245188,557358,39052.22018,78,1.0,1.0
공릉동,중곡동,62874,9294,23722.04056,5,,0.9999978911955567
공릉동,중앙동,0,109,22846.60875,61,0.0,0.09637048536706022
공릉동,중화동,116213,304544,31516.61833,75,1.0,1.0
공릉동,증산동,16929,0,23018.97754,17,,0.8247055567675103
공릉동,진관동,13468,0,22983.19143,20,,0.683843694547932
공릉동,창동,91160,0,23786.51259,67,,0.999999987715985
공릉동,창신동,28359,4925,23257.98159,6,,0.9914521551286312
공릉동,천연동,8762,0,22934.53225,29,,0.429203275891322
공릉동,천호동,11604,0,22963.91801,24,,0.5873414326531078
공릉동,청담동,0,6106,22993.72693,44,,0.18838367385312138
공릉동,청량리동,0,137313,26212.49226,69,,0.9999998242092876
공릉동,청룡동,18109,0,23031.17853,16,,0.8597836183839853
공릉동,충현동,84123,0,23713.75129,36,,0.9999999403644397
공릉동,필동,50375,1950,23412.64043,2,,0.9999095618440862
공릉동,하계동,234946,774157,44264.82491,78,1.0,1.0
공릉동,한강로동,157267,0,24470.04695,72,1.0,0.9999999999999956
공릉동,한남동,89982,218,23779.68025,67,,0.9999999844429357
공릉동,행당동,60137,0,23465.74041,9,,0.999986988402588
공릉동,행운동,0,109,22846.60875,61,0.0,0.09637048536706022
공릉동,홍제동,18670,0,23036.97917,16,,0.8742917230297441
공릉동,화곡동,24864,0,23101.024,11,,0.9654481839703101
공릉동,화양동,245609,2639,25448.22702,75,1.0,1.0
공릉동,황학동,0,1456,22879.6533,54,,0.11269090663711555
공릉동,회기동,0,1415,22878.64749,54,,0.11216036935011812
공릉동,회현동,151534,4753,24527.3692,72,1.0,0.9999999999999913
공릉동,효창동,55692,0,23419.77992,7,,0.9999647024347903
공릉동,후암동,0,343,22852.34922,59,,0.09904553154538448
공릉동,휘경동,36555,121204,26195.27891,67,,0.9999999996129108
공릉동,흑석동,3989,0,22885.1803,40,,0.2047705591014736
공항동,가락동,2768,0,22872.55538,44,,0.1637097752591033
공항동,가리봉동,0,4,22844.03289,66,0.0,0.0951912528562883
공항동,가산동,16947,19877,23506.7855,7,,0.9841746248893596
공항동,가양동,217019,299105,32425.50469,76,1.0,1.0
공항동,갈현동,6130,0,22907.31785,34,,0.29399876989858514
공항동,개봉동,2206,29876,23599.66134,20,,0.8925604782612206
공항동,개포동,1560,0,22860.06488,49,,0.12987078728983475
공항동,거여동,1159,0,22855.91861,51,,0.12003121812216755
공항동,공덕동,21705,0,23068.36052,13,,0.9321927785409426
공항동,공릉동,3581,0,22880.96165,41,,0.19025639381893206
공항동,공항동,27348,472007,34705.96657,76,1.0,1.0
공항동,광장동,3265,0,22877.69427,43,,0.17956555671589103
공항동,광희동,15842,0,23007.73816,18,,0.786592217384844
공항동,교남동,0,14,22844.27821,64,0.0,0.09530300206554035
공항동,구로동,30906,13890,23504.24615,1,,0.9984805703135153
공항동,구의동,8363,0,22930.40666,29,,0.40740912755673037
공항동,금호동,3230,0,22877.33237,43,,0.17841078219967146
공항동,길동,1177,0,22856.10473,51,,0.1204587391299663
공항동,길음동,2132,0,22865.97925,47,,0.14508580533351004
공항동,낙성대동,0,726,22861.74497,57,0.0,0.1035666288566149
공항동,남가좌동,1001,0,22854.28492,52,,0.11633450700098054
공항동,남영동,3922,1004,22909.11762,39,,0.22415972234089868
공항동,남현동,10561,0,22953.13358,25,,0.5296677385071819
공항동,내곡동,356,0,22847.61574,57,0.0,0.10225422435349307
공항동,노량진동,19724,1767,23091.22531,14,,0.917225569455201
공항동,녹번동,2132,0,22865.97925,47,,0.14508580533351004
공항동,논현동,16293,0,23012.40142,18,,0.8030969655371998
공항동,능동,6679,0,22912.99441,33,,0.32021597519348766
공항동,당산동,54194,11274,23680.86422,1,,0.9999885476771987
공항동,대림동,15886,2438,23068.00204,16,,0.8362431050322455
공항동,대방동,1925,1110,22891.06939,45,,0.15759795005930724
공항동,대조동,3362,0,22878.69723,42,,0.18279642647110253
공항동,대치동,13674,0,22985.32144,20,,0.6937572317786943
공항동,대학동,1324,0,22857.62468,50,,0.1239995540825827
공항동,대흥동,7768,216,22929.55337,30,,0.38218931026944475
공항동,도곡동,4561,0,22891.09467,38,,0.2264765429113071
공항동,도림동,0,168,22848.05613,61,0.0,0.0970388143124847
공항동,도봉동,1163,0,22855.95997,51,,0.12012610940571927
공항동,독산동,7418,8813,23136.83573,23,,0.6355228273707847
공항동,동화동,2761,0,22872.483,44,,0.1634947166852201
공항동,둔촌동,3902,0,22884.28073,40,,0.2016081003722887
공항동,등촌동,114306,92587,26297.17892,70,1.0,0.9999999999999996
공항동,마장동,3106,0,22876.05024,43,,0.17436637032483565
공항동,마천동,783,0,22852.03084,54,,0.11139657986314563
공항동,망우동,301,63,22848.59256,57,0.0,0.10187123630007958
공항동,망원동,0,15537,23225.08788,33,,0.44088673446040255
공항동,면목동,3840,0,22883.63966,41,,0.19937676270521942
공항동,명동,21873,0,23070.0976,13,,0.9345384877969817
공항동,명일동,2596,0,22870.77693,45,,0.15849110639269315
공항동,목동,195705,56512,26253.8392,74,,1.0
공항동,묵동,364,0,22847.69846,57,0.0,0.10241922723650003
공항동,문래동,14245,0,22991.22547,19,,0.7202990247587898
공항동,문정동,3257,0,22877.61155,43,,0.17930109454532422
공항동,미성동,0,5431,22977.16785,45,,0.1753639025489263
공항동,미아동,1317,0,22857.5523,50,,0.12382893700843316
공항동,반포동,33558,0,23190.91838,7,,0.994944029413119
공항동,발산동,115162,154866,27833.85595,72,1.0,1.0
공항동,방배동,4938,0,22894.99278,37,,0.24164713497788007
공항동,방이동,1942,0,22864.01469,47,,0.1398742563935228
공항동,방학동,589,0,22850.02491,55,,0.10715740618056006
공항동,방화동,273013,760123,44314.14919,78,1.0,1.0
공항동,번동,2615,0,22870.97339,45,,0.15906088529350915
공항동,보라매동,864,0,22852.86836,53,,0.11320954583726969
공항동,보문동,893,0,22853.16822,53,,0.11386486413327343
공항동,북성동,304,0,22847.07807,57,0.0,0.10118743743407618
공항동,불광동,692,0,22851.08992,54,,0.10939012967593768
공항동,사근동,1393,0,22858.33813,50,,0.12569217084956372
공항동,사당동,7111,0,22917.46121,32,,0.34168676431760253
공항동,사직동,46508,12559,23632.91595,0,,0.9999455554883018
공항동,삼선동,5622,0,22902.06522,36,,0.27089272299044287
공항동,삼성동,23864,0,23090.68418,12,,0.9571236199881733
공항동,삼양동,347,0,22847.52268,57,0.0,0.10206887770617236
공항동,상계동,5461,0,22900.40051,36,,0.2638125716821581
공항동,상도동,1205,205,22861.42329,51,,0.12398497593636185
공항동,상봉동,1914,171,22867.92014,47,,0.14179671247566272
공항동,상암동,22901,0,23080.72694,13,,0.9473198409261332
공항동,상일동,510,0,22849.20807,56,0.0,0.1054721964776504
공항동,서강동,3974,0,22885.0252,40,,0.2042226911765606
공항동,서교동,62544,1899,23537.21455,9,,0.9999940750633236
공항동,서림동,1315,0,22857.53162,50,,0.1237802263118221
공항동,서빙고동,338,0,22847.42962,57,0.0,0.10188382889168984
공항동,서원동,12817,8777,23191.77725,16,,0.8536479461995122
공항동,서초동,25015,0,23102.58531,11,,0.9665614345077861
공항동,석관동,1372,0,22858.12099,50,,0.12517494293328568
공항동,석촌동,1613,0,22860.61289,49,,0.1312214274640552
공항동,성내동,8415,0,22930.94433,29,,0.4102308256077035
공항동,성산동,3786,11137,23156.29379,28,,0.5104718386826296
공항동,성수동,13279,0,22981.23721,20,,0.6745985678325066
공항동,소공동,9651,0,22943.72435,27,,0.4786371478786803
공항동,송천동,2340,0,22868.12994,46,,0.15097486296370818
공항동,송파동,3162,0,22876.62927,43,,0.1761838553079265
공항동,수궁동,1177,0,22856.10473,51,,0.1204587391299663
공항동,수색동,123,0,22845.20656,60,0.0,0.09755088396544546
공항동,수서동,1809,0,22862.63949,48,1.0,0.13632014736461828
공항동,수유동,540,0,22849.51826,55,,0.1061093789015226
공항동,숭인동,5259,83,22900.34802,36,,0.2571497496575536
공항동,시흥동,2495,0,22869.73261,45,,0.15549005887211426
공항동,신길동,22559,3269,23157.38571,11,,0.9621858980227438
공항동,신내동,509,50,22850.42433,55,,0.1060642100872979
공항동,신당동,2500,0,22869.78431,45,,0.1556375283025426
공항동,신대방동,2411,0,22868.86406,45,,0.15302958972784034
공항동,신도림동,31525,483,23181.74647,7,,0.9925221179360584
공항동,신림동,90,16,22845.25786,60,0.0,0.09708228242668757
공항동,신사동,16690,5,23016.62899,17,,0.8169094217357713
공항동,신월동,0,98569,25262.02586,67,,0.999973271923144
공항동,신정동,81782,20253,24186.39163,19,,0.999999992702667
공항동,신촌동,10337,47230,24109.46209,9,,0.997960803977288
공항동,신포동,153,0,22845.51675,59,,0.09814546235533031
공항동,아현동,6298,128,22912.19503,34,,0.3053979846686045
공항동,안암동,1470,0,22859.13429,50,,0.12760435018656893
공항동,암사동,1295,0,22857.32483,51,,0.12329402372146928
공항동,압구정동,11562,0,22963.48374,24,,0.5850540326645762
공항동,약수동,3179,0,22876.80504,43,,0.17673853040834414
공항동,양재동,10004,0,22947.3743,26,,0.4984381052007413
공항동,양평동,36974,17088,23645.44139,0,,0.9997426970282605
공항동,여의도동,114407,11,24027.15219,69,,0.9999999999336335
공항동,역삼동,43978,0,23298.65929,3,,0.9995104938784047
공항동,연희동,0,14006,23187.52944,34,,0.3926707906067563
공항동,염창동,0,2702,22910.22013,51,,0.1298859847998521
공항동,영등포동,59652,21413,23986.02853,1,,0.9999990969938496
공항동,영종동,3204,0,22877.06354,43,,0.1775567187410321
공항동,오금동,716,0,22851.33807,54,,0.10991620463634816
공항동,오류동,2639,0,22871.22154,45,,0.15978297885076273
공항동,오륜동,2790,0,22872.78285,44,,0.16438715495296474
공항동,옥수동,526,0,22849.37351,55,,0.10581160594748625
공항동,왕십리동,1289,0,22857.26279,51,,0.12314848334394266
공항동,용강동,15355,0,23002.70267,18,,0.7676632800577533
공항동,용답동,12380,0,22971.94171,22,1.0,0.6288330769707788
공항동,용산동,1584,0,22860.31303,49,,0.1304809268514098
공항동,용신동,6557,206,22916.78653,33,,0.32006838593813036
공항동,우이동,829,0,22852.50647,53,,0.11242302804373273
공항동,우장산동,202626,141055,28399.40687,74,,1.0
공항동,운서동,34487,0,23200.52407,6,,0.9958919754281184
공항동,월계동,934,0,22853.59215,53,,0.11479698799170489
공항동,월곡동,1548,0,22859.9408,49,,0.12956662876762498
공항동,은천동,0,32,22844.71978,63,0.0,0.09550444648438727
공항동,을지로동,19846,0,23049.13879,15,,0.9005621779871841
공항동,응봉동,90,0,22844.86534,60,0.0,0.09690056040939383
공항동,이문동,1542,0,22859.87876,49,,0.1294147769957764
공항동,이촌동,0,170,22848.10519,61,0.0,0.0970615418955721
공항동,이태원동,5059,0,22896.2439,37,,0.24666047384731832
공항동,이화동,6523,10766,23175.49251,23,,0.647552211000544
공항동,인헌동,4212,0,22887.48608,39,,0.2130442049719026
공항동,일원동,689,0,22851.0589,54,,0.10932452583207566
공항동,자양동,891,0,22853.14754,53,,0.11381956383763708
공항동,잠실동,16176,0,23011.19166,18,,0.7989099027114683
공항동,잠원동,367,0,22847.72947,57,0.0,0.10248116419605563
공항동,장위동,1038,0,22854.66749,52,,0.11719122674269968
공항동,장지동,1108,0,22855.39128,52,,0.11882701938337234
공항동,장충동,2723,0,22872.09009,44,,0.16233122036002118
공항동,전농동,4629,112,22894.54536,38,,0.23173800186776677
공항동,정릉동,526,0,22849.37351,55,,0.10581160594748625
공항동,제기동,989,0,22854.16084,52,,0.11605782214192938
공항동,조원동,0,8,22844.13102,65,0.0,0.09523593844641971
공항동,종로동,51819,16993,23796.60546,0,,0.9999907019053252
공항동,중계동,450,0,22848.58768,56,0.0,0.10420795169744819
공항동,중곡동,1298,0,22857.35585,51,,0.12336684932558198
공항동,중앙동,0,265,22850.43573,60,0.0,0.09814658562468088
공항동,중화동,822,0,22852.43409,53,,0.1122662982914542
공항동,증산동,3019,0,22875.15067,43,,0.1715721629185131
공항동,진관동,1699,0,22861.50211,49,,0.13343839304100488
공항동,창동,3666,0,22881.84053,41,,0.1932138886026682
공항동,창신동,695,296,22858.3824,53,,0.11325376051823934
공항동,천연동,584,12,22850.2676,55,,0.10719888995863357
공항동,천호동,977,0,22854.03676,52,,0.1157817091166944
공항동,청룡동,10158,3466,23033.99442,23,,0.617225593343843
공항동,충현동,25798,233,23116.39734,11,,0.9726165080158857
공항동,필동,3904,0,22884.30141,40,,0.2016803888264785
공항동,하계동,752,0,22851.7103,54,,0.11070947444790036
공항동,한강로동,24579,2186,23151.70402,10,,0.972067045076828
공항동,한남동,4224,0,22887.61015,39,,0.21349626255260962
공항동,합정동,0,885,22865.64555,56,0.0,0.1054965812818472
공항동,행당동,7888,0,22925.49525,30,,0.38193723345583874
공항동,혜화동,0,9252,23070.90449,40,,0.2587293144838517
공항동,홍제동,1322,0,22857.604,50,,0.12395078576496836
공항동,화곡동,302073,196371,30784.68086,76,1.0,1.0
공항동,화양동,3737,0,22882.57466,41,,0.19571096401469706
공항동,회현동,39184,0,23249.0902,4,,0.9985651670442824
공항동,효창동,2982,0,22874.7681,44,,0.17039462700806843
공항동,후암동,0,280,22850.80371,60,0.0,0.0983188932607489
공항동,휘경동,2465,127,22872.53797,45,,0.1567724623881543
공항동,흑석동,5072,0,22896.37832,37,,0.24720323813936715
광장동,가락동,84625,1,23718.96641,38,,0.9999999467278913
광장동,가산동,15724,0,23006.51806,18,,0.7821111332401349
광장동,가양동,7994,0,22926.59127,30,,0.38757086679994035
광장동,갈현동,10085,0,22948.21183,26,,0.5029846118898571
광장동,강일동,0,11878,23135.32542,37,,0.3291456064563794
광장동,개봉동,2913,0,22874.05465,44,,0.16821585081820165
광장동,개포동,5421,0,22899.98692,36,,0.26207205803535244
광장동,거여동,38633,0,23243.39296,5,,0.9983765224351959
광장동,공덕동,31774,0,23172.47214,8,,0.9924720152359562
광장동,공릉동,28575,0,23139.39507,9,,0.9846825894344758
광장동,공항동,3136,0,22876.36043,43,,0.17533817734828386
광장동,광장동,23339,408225,33099.81655,76,1.0,1.0
광장동,광희동,47705,159,23341.09637,3,,0.9997922633907694
광장동,구로동,12749,0,22975.7571,21,,0.6479549793228421
광장동,구의동,174281,731818,42598.90103,78,1.0,1.0
광장동,군자동,0,23906,23430.39588,27,,0.7000848630742457
광장동,금호동,23278,0,23084.62505,12,,0.9513875692753121
광장동,길동,44494,36923,24209.78832,0,,0.9999963673238985
광장동,길음동,7911,0,22925.73306,30,,0.38315698968948414
광장동,남가좌동,1305,0,22857.42822,51,,0.12353691959159742
광장동,남영동,11744,0,22965.36559,23,,0.5949383934854917
광장동,남현동,4161,0,22886.95874,40,,0.2111307533045738
광장동,내곡동,701,0,22851.18297,54,,0.1095871485322877
광장동,노량진동,5006,0,22895.69589,37,,0.24445597185851728
광장동,녹번동,6094,0,22906.94561,34,,0.2923238839361134
광장동,논현동,80878,0,23680.19858,29,,0.9999998764282252
광장동,능동,181456,51017,25971.70399,73,1.0,1.0
광장동,답십리동,0,13121,23165.81865,35,,0.3656640965086931
광장동,당산동,13400,0,22982.48833,20,,0.6805336292706947
광장동,대림동,4195,0,22887.3103,39,,0.2124049859297491
광장동,대방동,8187,0,22928.58685,30,,0.39790499086247516
광장동,대조동,7183,0,22918.20568,32,,0.3453322325303034
광장동,대치동,19896,0,23049.65578,15,,0.9015629587232045
광장동,대학동,195,0,22845.95103,59,,0.09898329695832982
광장동,대흥동,13286,0,22981.30959,20,,0.6749434734939894
광장동,도곡동,16024,0,23009.62001,18,,0.7933713135187259
광장동,도봉동,11985,0,22967.85748,23,,0.6079082783436194
광장동,독산동,1437,0,22858.79308,50,,0.12678182158327903
광장동,동화동,24850,0,23100.87924,11,,0.9653431765386852
광장동,둔촌동,64415,8008,23706.42611,7,,0.9999982372071695
광장동,등촌동,6614,0,22912.32232,33,,0.31704758750259615
광장동,마장동,30401,0,23158.27557,8,,0.9897817012013642
광장동,마천동,24320,0,23095.39914,12,,0.9611339615598511
광장동,망우동,1515,1251,22890.28907,47,,0.14804980507878168
광장동,면목동,58395,8303,23651.41734,2,,0.9999934448207667
광장동,명동,45064,60,23311.36025,3,,0.9996193441824034
광장동,명일동,112021,221,24007.6331,69,,0.9999999998896489
광장동,목동,32433,0,23179.28608,7,,0.993500637972878
광장동,묵동,14671,0,22995.63023,19,,0.739156919423197
